diner_idx,diner_name,diner_category_large,diner_category_middle,diner_category_small,diner_category_detail,diner_menu,diner_review_cnt,diner_review_avg,diner_review_tags,diner_address,diner_phone,diner_lon,diner_lat,diner_url,diner_open_time,diner_address_constituency
153172029,명가통닭 거여점,음식점,치킨,명가통닭,,"['명가통닭', '양념통닭', '간장통닭', '마늘통닭', 'Premium 닭다리', '양념 닭다리(양념/간장/마늘)', '', '', '', '']",7,3.4,,서울 송파구 오금로 477,02-400-3838,37.49429800978002,127.14238593201172,http://place.map.kakao.com/153172029,제공하지 않음,서울 송파구
11804317,디디치킨 가든파이브점,음식점,치킨,디디치킨,,"['황금버터크런키치킨(뼈)', '황금버터크런키치킨(콤보)', '황금버터크런키치킨(순살)', '콤보(다리+날개)후라이드', '청양마요치킨', '매직버터치킨', '', '', '', '', '', '', '', '', '', '', '', '', '']",4,4.3,맛@1@,서울 송파구 충민로 52,02-2157-0100,37.47797554577878,127.1229601414712,http://place.map.kakao.com/11804317,매일 16:00 ~ 02:00,서울 송파구
2113156671,오토김밥 문정직영점,음식점,분식,분식,,"['고추냉이김밥\n5,000', '스팸김밥\n5,000', '오토김밥\n4,500', '닭강정(소)\n9,000', '모듬김밥3종 선물셋트\n15,000']",13,4.3,맛@7@친절@4@가성비@2@분위기@1@주차@1@,서울 송파구 송파대로 201,02-881-5565,37.4872839241489,127.119385411786,http://place.map.kakao.com/2113156671,월~금 09:00 ~ 19:30,서울 송파구
2098739118,꾸브라꼬숯불두마리치킨 직영점,음식점,치킨,꾸브라꼬숯불두마리치킨,,"[""'맵달맵달' 숯불 양념구이\n18,000\n꾸브라꼬만의 특제소스의 맛 달달 매콤한 맛을 좋아하시는 분께 추천 * 순살로 변경 : +1000원 * 구성: 양념구이 + 무 + 콜라500mL"", ""'담백한' 숯불 소금구이\n17,000\n숯불바베큐의 정석 기름기가 쏘옥 ~ 빠진 담백한 맛 * 순살로 변경 : +1000원 * 구성: 소금구이 + 무+ 소금 + 머스타드 + 콜라500mL"", ""'겉바속촉' 후라이드\n17,000\n크리스피방식의 남녀노소 선호하는 맛 바사삭 바사삭의 환상적인 식감 ! * 순살로 변경 : +1000원 * 구성: 후라이드 + 무 + 소금 + 머스타드 + 양념치킨소스 + 콜라5"", '내맘대로 두마리세트\n26,900\n내맘대로 취향대로 가성비 있게 ~ 양도 두배, 맛도 두배 * 순살/소스류 메뉴 변경시 : +1000원 * 구성: 치킨1 + 치킨1 + 무 + 콜라500mL + 쿠폰']",7,3.4,맛@3@가성비@2@친절@2@분위기@1@,서울 송파구 동남로6길 15,02-452-9282,37.48905672252823,127.12498421855648,http://place.map.kakao.com/2098739118,매일 11:00 ~ 01:30,서울 송파구
2082180054,명인옛날통닭 본점교육점,음식점,치킨,치킨,,"['갈비통닭', '옛날통닭', '양념통닭', '고추핫치킨', '먹태', '노가리', '', '', '', '', '', '', '']",1,3.4,분위기@1@,서울 송파구 송이로 171,02-443-9113,37.4920947279054,127.126011502361,http://place.map.kakao.com/2082180054,매일 02:00 ~ 23:50,서울 송파구
247228655,바른치킨 문정법조타운점,음식점,치킨,바른치킨,,"['점보현미바삭\n25,900', '마라바삭\n21,900', '달콘바삭\n21,900', '바질바삭\n21,900', '바른양념치킨\n19,900', '반반바른치킨\n19,900', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",9,3.4,,서울 송파구 새말로 62,02-408-5851,37.4809219199666,127.121142429341,http://place.map.kakao.com/247228655,매일 15:00 ~ 01:00,서울 송파구
1604281299,꽂따 문정본점,음식점,치킨,치킨,,"['누룽지감바스\n12,900', '브리치즈구이\n12,900', '국물떡볶이\n6,900', '간사이오뎅탕\n14,900', '먹태\n12,000']",8,3.4,,서울 송파구 법원로 128,02-527-0399,37.48708356475269,127.12148254297009,http://place.map.kakao.com/1604281299,월~토 17:00 ~ 02:00,서울 송파구
1986375941,토담옛날통닭 하남학암점,음식점,치킨,치킨,,"['닭강정(중)\n7,500', '닭강정(대)\n15,000', '닭똥집(중)\n7,500', '닭똥집(대)\n15,000', '옛날통닭\n6,900']",2,3.9,맛@1@가성비@1@,경기 하남시 위례학암로14번길 35,010-7630-2191,37.4876826625516,127.158095890649,http://place.map.kakao.com/1986375941,화~금 16:00 ~ 23:00,경기 하남시
831558992,주생,음식점,술집,"호프,요리주점",,"['먹태', '노가리', '옛날통닭', '양념통닭', '명인갈비통닭', '새우튀김', '', '', '', '', '', '', '', '', '']",3,4.3,맛@1@가성비@1@친절@1@분위기@1@,서울 송파구 오금로53길 50,,37.4982165735309,127.144538629245,http://place.map.kakao.com/831558992,월~토 18:00 ~ 02:00,서울 송파구
473241301,씨네마맥주 서울거여점,음식점,술집,"호프,요리주점",,"['먹태\n14,900', '아귀포\n10,900', '건조노가리\n9,900', '합작만두\n7,900', '새우머리튀김\n6,900', '케이준감자튀김\n8,900', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",1,3.4,맛@1@가성비@1@친절@1@,서울 송파구 거마로 56,02-403-9900,37.4960489772639,127.148714020216,http://place.map.kakao.com/473241301,"월,화,수,목,일 16:00 ~ 01:00",서울 송파구
18353696,오꾸꼬 마천점,음식점,치킨,치킨,,"['오리지날 로스트\n13,000', '데리갈릭로스트\n14,000', '순살베이크\n17,000', '달콤갈릭베이크\n15,000', '강정베이크\n15,000']",0,3.3,,서울 송파구 마천로41길 20,02-402-9295,37.4969560408606,127.149625021755,http://place.map.kakao.com/18353696,매일 16:30 ~ 23:00,서울 송파구
2062135102,명가통닭 개롱점,음식점,치킨,명가통닭,,"['명가통닭\n9,000', '닭다리 후라이드1개\n2,000\n5개입', '명가 두마리 통닭\n17,000', '양념통닭\n11,000', '간장통닭\n11,000', '마늘통닭\n11,000', '', '', '', '', '', '', '']",5,3.3,맛@4@가성비@4@친절@4@분위기@2@,서울 송파구 동남로18길 29,02-448-9894,37.4939733507655,127.133376196378,http://place.map.kakao.com/2062135102,매일 15:00 ~ 24:00,서울 송파구
21446317,죠스떡볶이 개롱역점,음식점,분식,떡볶이,죠스떡볶이,"['새우튀김우동', '수제튀김', '부산어묵', '치즈떡볶이', '죠스떡볶이', '버섯크림 떡볶이', '', '', '', '', '', '', '', '']",16,3.3,,서울 송파구 오금로 396,02-3012-3399,37.497941955246056,127.13445983730053,http://place.map.kakao.com/21446317,화~일 11:00 ~ 23:00,서울 송파구
1041374921,명가통닭 마천점,음식점,치킨,명가통닭,,"['명가통닭', '양념통닭', '간장통닭', '마늘통닭', 'Premium 닭다리', '양념 닭다리(양념/간장/마늘)', '', '', '', '']",4,3.3,,서울 송파구 성내천로 295,02-430-0505,37.4945300879217,127.155550163595,http://place.map.kakao.com/1041374921,매일 14:00 ~ 23:50,서울 송파구
1705720251,명가통닭 법조타운점,음식점,치킨,명가통닭,,"['명가통닭', '양념통닭', '간장통닭', '마늘통닭', 'Premium 닭다리', '양념 닭다리(양념/간장/마늘)', '', '', '', '']",1,4.3,맛@1@가성비@1@친절@1@분위기@1@,서울 송파구 법원로 114,02-2283-1979,37.4854523472217,127.120988057466,http://place.map.kakao.com/1705720251,제공하지 않음,서울 송파구
2008677062,쁘이치킨 성남복정점,음식점,치킨,치킨,,"['후라이드치킨\n10,000', '옛날통닭\n10,000', '후라이드반양념반\n11,000', '간장치킨\n11,000', '벌꿀고추간장치킨\n12,000', '양념치킨\n11,000']",4,4.3,맛@2@가성비@1@친절@1@분위기@1@주차@1@,경기 성남시 수정구 복정로106번길 1,031-751-0564,37.46249541686532,127.1270989247503,http://place.map.kakao.com/2008677062,매일 15:00 ~ 03:00,경기 성남시
16761988,멕시칸치킨 마천2점,음식점,치킨,멕시칸치킨,,"['오리엔탈파닭', '순살파닭', '닭강정', '양념치킨', '후라이드치킨']",0,3.4,,서울 송파구 성내천로 296,02-404-9995,37.4942564565845,127.155341527325,http://place.map.kakao.com/16761988,제공하지 않음,서울 송파구
12964760,한잔어때 가락점,음식점,술집,"호프,요리주점",,"['탕수육\n11,000\n등심/치킨', '매운치즈불닭\n12,000', '철판모듬소세지\n12,000', '매운닭강정\n10,000', '불타는닭발\n11,000', '쏘세지야채볶음\n11,000', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2,4.3,친절@2@맛@1@가성비@1@분위기@1@주차@1@,서울 송파구 양재대로62길 48,02-430-4644,37.49581080516702,127.1205173773153,http://place.map.kakao.com/12964760,제공하지 않음,서울 송파구
1073253734,더대박치킨,음식점,치킨,치킨,,"['The 대박치킨(1마리)\n9,000', 'The 대박강정(소)\n9,000', '닭모래집 튀김\n15,000', '새우튀김(10마리)\n13,000', '모듬 소시지 구이\n10,000', '먹태\n15,000']",10,3.3,맛@1@가성비@1@,서울 송파구 중대로9길 29,02-430-8404,37.49571372411302,127.11851112723376,http://place.map.kakao.com/1073253734,제공하지 않음,서울 송파구
1988674284,명가통닭 가락시장점,음식점,치킨,명가통닭,,"['명가통닭', '양념통닭', '간장통닭', '마늘통닭', 'Premium 닭다리', '양념 닭다리(양념/간장/마늘)', '', '', '', '']",0,4.3,,서울 송파구 양재대로 932,02-6978-0606,37.492840523176255,127.117500186337,http://place.map.kakao.com/1988674284,월~토 07:00 ~ 23:45,서울 송파구
21405577,맥켄치킨 가락7점,음식점,치킨,치킨,,"['핫후라이드치킨\n18,000', '순살후라이드\n18,000', '순살양념치킨\n19,500', '순살파닭\n19,000', '반반치킨\n19,500', '날개+다리\n19,500', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",6,3.4,맛@2@친절@2@분위기@2@가성비@1@,서울 송파구 중대로 220,02-409-6026,37.5012019900614,127.127788769314,http://place.map.kakao.com/21405577,매일 15:00 ~ 23:00,서울 송파구
1077444382,명가통닭 산성직영점,음식점,치킨,명가통닭,,"['명가통닭', '양념통닭', '간장통닭', '마늘통닭', 'Premium 닭다리', '양념 닭다리(양념/간장/마늘)', '', '', '', '']",8,4.3,맛@3@가성비@3@친절@1@,경기 성남시 수정구 수정로 354,031-732-0505,37.4552225089125,127.15009678128555,http://place.map.kakao.com/1077444382,화~일 12:30 ~ 22:30,경기 성남시
1757846710,명가통닭 오금역점,음식점,치킨,명가통닭,,"['명가통닭', '양념통닭', '간장통닭', '마늘통닭', 'Premium 닭다리', '양념 닭다리(양념/간장/마늘)', '', '', '', '']",0,3.3,,서울 송파구 중대로 215,02-420-0266,37.5013180944075,127.127069705015,http://place.map.kakao.com/1757846710,매일 15:00 ~ 24:00,서울 송파구
12502478,일심해장국 거여점,음식점,한식,해장국,,"['선지해장국\n5,500', '갈비해장국\n8,000']",20,3.4,가성비@3@맛@2@,서울 송파구 양산로 12,02-407-6718,37.489928729547024,127.14337834602428,http://place.map.kakao.com/12502478,매일 00:00 ~ 24:00,서울 송파구
61572494,장수본가해장국 위례점,음식점,한식,해장국,,"['양선지해장국\n9,000', '소뼈우거지해장국\n12,000', '장수파육탕\n10,000', '얼큰버섯소뼈전골(중)\n35,000', '소곱창전골(중)\n35,000']",24,4.3,맛@2@가성비@1@,경기 성남시 수정구 위례서일로3길 28-2,031-751-0878,37.4673537999369,127.139749581614,http://place.map.kakao.com/61572494,매일 00:00 ~ 24:00,경기 성남시
913960182,뚝배기양평해장국 문정점,음식점,한식,해장국,,"['양평해장국\n9,000', '내장탕\n11,000', '순대해장국\n8,000', '양곱창볶음(중)\n23,000', '양푼돼지고기김치찌개(2~3인)\n15,000']",5,3.4,맛@1@가성비@1@친절@1@,서울 송파구 송파대로14길 19,02-400-2041,37.4837352178969,127.125977109698,http://place.map.kakao.com/913960182,월~토 10:00 ~ 21:50,서울 송파구
502259831,양평해장국,음식점,한식,해장국,,"['소고기해장국', '양평해장국', '내장탕', '내장수육', '매콤부추전', '홍어회', '', '', '']",15,3.3,맛@4@가성비@2@친절@2@분위기@1@주차@1@,서울 송파구 문정로11길 1,02-3401-2799,37.49270442741136,127.135230689545,http://place.map.kakao.com/502259831,월~토 10:00 ~ 22:00,서울 송파구
643161231,일품양평해장국 문정법조타운점,음식점,한식,해장국,일품양평해장국,"['얼큰양평해장국', '뼈다귀해장국', '얼큰순대국', '양평해장국', '내장탕', '순대내장탕', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",8,3.4,맛@7@친절@7@분위기@7@가성비@5@주차@1@,서울 송파구 법원로 55,02-449-0205,37.4798598338209,127.121821331093,http://place.map.kakao.com/643161231,월~금 10:00 ~ 22:30,서울 송파구
1386579266,제주은희네해장국 문정테라타워점,음식점,한식,해장국,제주은희네해장국,"['해장국', '내장탕', '양무침', '돔베고기', '돔베모둠']",13,3.4,맛@3@친절@2@가성비@1@주차@1@,서울 송파구 송파대로 167,02-2054-3331,37.48492496821056,127.12214501132964,http://place.map.kakao.com/1386579266,월~금 07:00 ~ 22:00,서울 송파구
1725328550,달래해장 문정법조타운점,음식점,한식,해장국,달래해장,"['추천\n달래내장탕\n12,000', '추천\n갈비수육\n32,000', '특해장국\n13,000', '소고기해장국\n9,000', '선지해장국\n8,000', '소불고기뚝배기\n10,000', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",4,3.4,맛@3@가성비@3@친절@3@,서울 송파구 법원로11길 7,02-3400-0085,37.485355027313,127.119226309224,http://place.map.kakao.com/1725328550,월~금 11:00 ~ 03:00,서울 송파구
1818730016,조아해장국,음식점,한식,해장국,,[],5,4.3,맛@2@가성비@1@친절@1@,서울 송파구 마천로51길 22,02-408-0991,37.4966033325629,127.152066941021,http://place.map.kakao.com/1818730016,제공하지 않음,서울 송파구
937266336,형제해장국,음식점,한식,해장국,,[],0,3.4,,서울 송파구 충민로 5,,37.4803322150475,127.1198118928,http://place.map.kakao.com/937266336,제공하지 않음,서울 송파구
16080517,황금해장국,음식점,한식,해장국,,[],2,3.4,,서울 송파구 거마로20길 18,,37.4974331008958,127.148572015315,http://place.map.kakao.com/16080517,제공하지 않음,서울 송파구
16849209,영월식당,음식점,한식,해장국,,"['닭도리탕\n20,000', '갈치구이\n10,000', '동태찌개\n15,000', '계란말이\n8,000', '청국장\n5,000']",0,3.3,,서울 송파구 마천로51가길 2,02-400-2655,37.49726351416751,127.15365712940816,http://place.map.kakao.com/16849209,,서울 송파구
1776136924,삼채해장국,음식점,한식,해장국,,[],0,3.3,,서울 송파구 마천로51길 32,02-407-6666,37.4967966494942,127.153073786713,http://place.map.kakao.com/1776136924,제공하지 않음,서울 송파구
18759857,목현식당,음식점,한식,해장국,,[],0,3.3,,서울 송파구 마천로51길 40,02-449-6567,37.4970805354672,127.153714427904,http://place.map.kakao.com/18759857,제공하지 않음,서울 송파구
20060310,청진동 해장국 오금점,음식점,한식,해장국,,[],0,3.4,,서울 송파구 마천로 191,02-449-8688,37.5026367554891,127.140177216614,http://place.map.kakao.com/20060310,제공하지 않음,서울 송파구
435213049,푼주,음식점,한식,한식,,"['vip room 1인\n89,000\n최소 4인', '아귀간부각\n7,000', '단새우니김밥\n9,000', '오늘의 해장국 2인\n15,000', '푼주보쌈\n28,000', '보리된장\n3,000', '']",12,3.4,맛@6@친절@6@분위기@6@가성비@4@,서울 송파구 새말로 114,,37.4826271847296,127.126626494293,http://place.map.kakao.com/435213049,화~일 12:00 ~ 21:30,서울 송파구
1189337629,봉평메밀막국수 위례점,음식점,한식,국수,,"['족발 (중)\n28,000', '황태해장국\n6,000', '물막국수\n8,000', '물막국수 (특)\n10,000', '비빔막국수\n8,000', '비빔막국수 (특)\n10,000', '']",23,4.3,맛@1@가성비@1@,경기 성남시 수정구 위례서일로3길 28,031-751-0410,37.46738015628944,127.13955746203372,http://place.map.kakao.com/1189337629,매일 11:00 ~ 23:00,경기 성남시
2055420776,땅스부대찌개 위례점,음식점,한식,"찌개,전골",땅스부대찌개,"['오리지널 부대찌개', '치즈 부대찌개', '왕만두 부대찌개', '베이컨 부대찌개', '깡통햄 부대찌개', '십센치 부대찌개', '', '']",6,2.3,,경기 하남시 위례중앙로 185-1,02-407-8599,37.474371376101,127.15034308057912,http://place.map.kakao.com/2055420776,매일 10:30 ~ 21:00,경기 하남시
471373111,땅스부대찌개 송파장지점,음식점,한식,"찌개,전골",땅스부대찌개,"['오리지널 부대찌개', '치즈 부대찌개', '왕만두 부대찌개', '베이컨 부대찌개', '깡통햄 부대찌개', '십센치 부대찌개', '', '']",2,3.4,맛@1@가성비@1@친절@1@,서울 송파구 충민로 188,02-402-8599,37.48642124325307,127.13405475172152,http://place.map.kakao.com/471373111,매일 10:00 ~ 21:00,서울 송파구
1908864036,백채김치찌개 위례신도시점,음식점,한식,"찌개,전골",백채김치찌개,"['돼지김치찌개', '부대김치찌개', '돼지김치구이', '통돼지두루치기', '달걀말이', '치즈달걀말이', '', '', '']",6,3.7,,경기 성남시 수정구 위례순환로4길 30,031-722-1949,37.4696809939277,127.149416900963,http://place.map.kakao.com/1908864036,매일 11:00 ~ 22:00,경기 성남시
18773888,원조명동찌개마을 장지점,음식점,한식,"찌개,전골",,"['섞어탕(소)\n20,000\n동태탕+알탕', '제육볶음(1인)\n8,000\n공기밥포함', '양푼돼지고기김치찌개(소)\n13,000', '묵은지 매운갈비찜(1인)\n9,000', '소문난 닭도리탕(소)\n25,000']",0,3.3,,서울 송파구 새말로8길 20,02-406-1500,37.4810677407077,127.12643844261,http://place.map.kakao.com/18773888,제공하지 않음,서울 송파구
1866627694,257의정부부대찌개 위례점,음식점,한식,"찌개,전골",,"['의정부부대찌개\n11,000\n1인식사 됩니다', '치즈김치부대찌개\n11,000\n1인식사 됩니다', '257부대찌개\n11,000\n1인식사 됩니다', '포기김치찌개\n11,000\n1인식사 됩니다', '1인닭볶음탕\n13,000', '1인소불고기\n12,000', '']",13,4.3,맛@1@가성비@1@,경기 성남시 수정구 위례서일로3길 14-18,031-756-0205,37.46715407657708,127.13949486975228,http://place.map.kakao.com/1866627694,매일 10:00 ~ 22:00,경기 성남시
1359433657,송탄이서방부대찌개 본점,음식점,한식,"찌개,전골",,"['송탄 부대찌개\n9,000\n공기밥 포함', '스페셜 부대찌개\n11,000\n공기밥 포함', '베이컨 로스\n9,000']",10,4.3,맛@3@가성비@2@친절@2@주차@2@분위기@1@,경기 성남시 수정구 위례서일로3길 17,031-755-8879,37.4665868184097,127.139173914874,http://place.map.kakao.com/1359433657,제공하지 않음,경기 성남시
1811740041,배부장찌개가 위례점,음식점,한식,"찌개,전골",,"['생돼지김치찌개(1인분)\n8,500', '국물닭볶음탕\n25,000', '꼬막무침\n17,000', '부채살육전\n20,000']",12,3.7,맛@2@친절@2@가성비@1@주차@1@,경기 성남시 수정구 위례서일로3길 3-4,031-758-2626,37.4657155765895,127.138376513219,http://place.map.kakao.com/1811740041,매일 11:00 ~ 22:00,경기 성남시
765746953,JVL부대찌개 현대시티몰 가든파이브점,음식점,한식,"찌개,전골",,"['JVL부대찌개 (1인분)\n9,000', '갈비부대찌개 (1인분)\n10,000', '몽골리안비프\n25,000', '모짜렐라부대볶음\n20,000', '그릴소시지\n12,000']",7,4.3,맛@1@가성비@1@친절@1@주차@1@,서울 송파구 충민로 66,02-2673-2011,37.47771176042345,127.1244803118922,http://place.map.kakao.com/765746953,월~목 10:30 ~ 20:30,서울 송파구
10529518,신서방부대찌개,음식점,한식,"찌개,전골",,"['부대찌개 (2인분)\n16,000']",50,3.4,맛@3@주차@1@,서울 송파구 오금로46길 16,02-449-3670,37.49609464420558,127.13546636221704,http://place.map.kakao.com/10529518,월~토 11:00 ~ 15:00,서울 송파구
938385417,이태리부대찌개 문정법조타운점,음식점,한식,"찌개,전골",,"['부대찌개\n8,000', '부대전골\n9,000', '우삼겹부대전골 (대)\n42,000', '우삼겹부대전골 (중)\n34,000', '우등심부대전골 (대)\n42,000', '우등심부대전골 (중)\n34,000', '', '', '']",22,3.4,맛@3@친절@2@가성비@1@,서울 송파구 송파대로 167,02-2054-8754,37.48450301253894,127.12066767991622,http://place.map.kakao.com/938385417,매일 11:00 ~ 21:30,서울 송파구
1198437017,진주문진생태찌개,음식점,한식,"찌개,전골",,[],0,3.4,,서울 송파구 법원로 90,,37.48338687510566,127.12134088001064,http://place.map.kakao.com/1198437017,제공하지 않음,서울 송파구
2143779577,배부장찌개 문정테라타워점,음식점,한식,"찌개,전골",,"['생돼지 김치찌개(1인분)\n7,000\n2인 이상 주문 가능, 공기밥 포함', '동태탕(1인분)\n8,000\n2인 이상 주문 가능, 공기밥 포함', '국물 닭볶음탕\n21,000\n공기밥 별도', '매운 갈비찜\n26,000\n공기밥 별도', '부채살 육전\n18,000']",2,3.4,,서울 송파구 송파대로 167,02-2054-3830,37.4846631223385,127.120931382213,http://place.map.kakao.com/2143779577,월~토 11:00 ~ 02:00,서울 송파구
522992280,킹콩부대찌개 송파법조타운점,음식점,한식,"찌개,전골",킹콩부대찌개,"['텍사스부대찌개', '킹콩만두전골', '킹콩부대찌개', '섞어부대찌개', '우삼겹부대찌개', '리얼햄가득부대찌개']",8,3.4,맛@1@가성비@1@친절@1@,서울 송파구 법원로 114,02-6177-9279,37.48581262783154,127.12022542834325,http://place.map.kakao.com/522992280,매일 10:30 ~ 20:30,서울 송파구
666524216,백채김치찌개 문정지구점,음식점,한식,"찌개,전골",백채김치찌개,"['돼지김치찌개', '부대김치찌개', '돼지김치구이', '통돼지두루치기', '달걀말이', '치즈달걀말이', '', '', '']",4,4.3,가성비@2@친절@2@맛@1@분위기@1@주차@1@,서울 송파구 법원로11길 11,,37.4847665594474,127.118439561265,http://place.map.kakao.com/666524216,,서울 송파구
1454486382,땅스부대찌개 마천점,음식점,한식,"찌개,전골",땅스부대찌개,"['오리지널 부대찌개', '치즈 부대찌개', '왕만두 부대찌개', '베이컨 부대찌개', '깡통햄 부대찌개', '십센치 부대찌개', '', '']",0,3.4,,서울 송파구 마천로41길 22,02-409-8599,37.4968943740319,127.149939274567,http://place.map.kakao.com/1454486382,매일 10:00 ~ 21:00,서울 송파구
16380216,주문진생태찌개 2호점,음식점,한식,"찌개,전골",,"['황태채석쇠구이\n15,000', '도루묵조림(중)\n39,000', '명태조림(중)\n39,000', '동태찌개\n10,000', '더덕구이\n18,000']",8,3.4,맛@1@가성비@1@,서울 송파구 송파대로28길 35,02-2043-3312,37.4953917451697,127.121486952674,http://place.map.kakao.com/16380216,제공하지 않음,서울 송파구
953450004,백채김치찌개 복정점,음식점,한식,"찌개,전골",백채김치찌개,"['돼지김치찌개', '부대김치찌개', '돼지김치구이', '통돼지두루치기', '달걀말이', '치즈달걀말이', '', '', '']",7,4.3,맛@1@,경기 성남시 수정구 복정로 88,031-722-5690,37.4608016254378,127.126996591015,http://place.map.kakao.com/953450004,매일 10:30 ~ 21:30,경기 성남시
987851923,진짜진한김치찌개,음식점,한식,"찌개,전골",,[],0,3.3,,서울 송파구 오금로44길 18-1,,37.4960720818872,127.134710922909,http://place.map.kakao.com/987851923,제공하지 않음,서울 송파구
21403697,조박사 옥돌부대찌개,음식점,한식,"찌개,전골",,[],0,3.3,,서울 송파구 거마로20길 15,02-400-6992,37.497674638078,127.148518212552,http://place.map.kakao.com/21403697,제공하지 않음,서울 송파구
15523369,놀부부대찌개 가락점,음식점,한식,"찌개,전골",놀부부대찌개,"['놀부부대찌개', '닭갈비철판', '쭈꾸미삼겹철판', '쭈꾸미철판', '치즈닭갈비철판', '마라부대찌개', '', '', '', '', '', '', '', '', '', '', '']",4,4.3,,서울 송파구 중대로 109,02-443-8088,37.49381980787493,127.12029480236951,http://place.map.kakao.com/15523369,월~토 10:00 ~ 22:00,서울 송파구
818055761,미쓰리부대찌개 문정테라타워점,음식점,한식,"찌개,전골",,"['부대찌개\n7,500', '부대전골\n8,500', '차돌부대전골\n10,000', '부대볶음\n8,000', '차돌부대볶음\n10,000']",1,3.3,,서울 송파구 송파대로 167,02-2054-8757,37.48466679346868,127.1208658095957,http://place.map.kakao.com/818055761,제공하지 않음,서울 송파구
715052760,JVL부대찌개 문정법조타운점,음식점,한식,"찌개,전골",,"['JVL 부대찌개\n8,000\n기존 부대찌개의 느끼함 없이 개운하고 시원한 맛이 일품인 부대찌개', '쟌슨빌 모둠\n4,000\n고품질의 쟌슨빌 소시지와 햄을 합리적인 가격으로 푸짐하게 즐길 수 있는 모둠 토핑', '우삼겹 철판구이\n25,000\n우삼겹을 이용하여 주류 문화의 대표 재료인 육류를 접목시킨 프리미엄 저녁 메뉴', '몽골리안 비프\n25,000\n부드럽고 고소한 우삼겹과 아삭한 숙주나물의 식감이 하모니를 이루는 프리미엄 저녁 메뉴']",2,3.4,,서울 송파구 법원로11길 25,02-6281-8160,37.4849489570778,127.116228261252,http://place.map.kakao.com/715052760,제공하지 않음,서울 송파구
1676461110,철순이네김치찌개 문정점,음식점,한식,"찌개,전골",,[],0,4.3,,서울 송파구 법원로11길 11,02-3400-0110,37.48525785708272,127.11819158871322,http://place.map.kakao.com/1676461110,제공하지 않음,서울 송파구
26787650,뚱가 의정부부대찌개,음식점,한식,"찌개,전골",,"['부대찌개\n8,000', '부대섞어찌개\n9,000', '더섞어부대찌개\n10,000']",5,3.4,맛@2@가성비@2@친절@1@,서울 송파구 양재대로62길 42,02-407-2883,37.4963518433042,127.120090789024,http://place.map.kakao.com/26787650,"월,화,수,목,금,일 10:30 ~ 22:00",서울 송파구
110863622,쉐프의부대찌개 가락점,음식점,한식,"찌개,전골",,[],0,3.4,,서울 송파구 송파대로28길 27,02-403-3476,37.49519067598526,127.12074933035586,http://place.map.kakao.com/110863622,제공하지 않음,서울 송파구
2032672821,배부장찌개 가락본점,음식점,한식,"찌개,전골",,[],0,3.3,,서울 송파구 양재대로62길 48,,37.4958063105253,127.120507192602,http://place.map.kakao.com/2032672821,제공하지 않음,서울 송파구
27586622,257의정부 부대찌개 복정점,음식점,한식,"찌개,전골",,"['의정부 부대찌개\n8,000', '치즈김치 부대찌개\n8,000', '257부대찌개\n8,000', '부대볶음\n8,000', '함박스테이크\n8,000']",7,4.0,,경기 성남시 수정구 복정로 45,031-758-8939,37.457053563875,127.126859144058,http://place.map.kakao.com/27586622,제공하지 않음,경기 성남시
1236557335,보글보글찌개나라,음식점,한식,"찌개,전골",,[],0,3.4,,서울 송파구 오금로36길 51,02-408-8253,37.4994294636712,127.122928589386,http://place.map.kakao.com/1236557335,매일 09:00 ~ 21:30,서울 송파구
589231680,문정동즉석떡볶이,음식점,분식,떡볶이,,"['즉석떡볶이\n4,900', '우삼겹떡볶이\n6,900', '부대떡볶이\n6,900', '떡\n1,500', '라면\n1,500']",13,3.4,맛@3@친절@2@가성비@1@주차@1@,서울 송파구 새말로 144,02-408-2010,37.483691412223,127.12982124485,http://place.map.kakao.com/589231680,월~토 11:00 ~ 21:00,서울 송파구
19831497,얌맛떡,음식점,분식,떡볶이,,"['수제 매운 돈까스\n6,900', '수제 옛낦 돈까스\n6,900', '쌀쏙 치즈떡\n3,500', '비엔나 소세지\n10,000', '떡볶이\n2,500']",9,3.3,맛@1@가성비@1@친절@1@,서울 송파구 새말로19길 20,02-430-1112,37.48757501112991,127.13122099749978,http://place.map.kakao.com/19831497,월~토 11:00 ~ 20:00,서울 송파구
195344515,신전떡볶이 위례창곡점,음식점,분식,떡볶이,신전떡볶이,"['떡볶이', '치즈떡볶이', '튀김오뎅', '김말이', '잡채말이', '치즈스틱', '', '', '', '', '']",11,4.3,맛@1@가성비@1@,경기 성남시 수정구 위례광장로 41,031-722-0203,37.46785958543159,127.14024112150211,http://place.map.kakao.com/195344515,제공하지 않음,경기 성남시
